"gwr","station_european_code","country_code","component_code","component_caption","year","obs","airid","country_is","type_of_st","alt10_enh","NO2_2010","Xcoord","Ycoord","clc10_100p","clc10_10p","clc10_12p","clc10_15p","clc10_18p","clc10_1p","clc10_20p","clc10_25p","clc10_2p","clc10_30p","clc10_35p","clc10_3p","clc10_40p","clc10_4p","clc10_50p","clc10_5p","clc10_60p","clc10_6p","clc10_70p","clc10_7p","clc10_80p","clc10_8p","clc10p","clc14_100p","clc14_10p","clc14_12p","clc14_15p","clc14_18p","clc14_1p","clc14_20p","clc14_25p","clc14_2p","clc14_30p","clc14_35p","clc14_3p","clc14_40p","clc14_4p","clc14_50p","clc14_5p","clc14_60p","clc14_6p","clc14_70p","clc14_7p","clc14_80p","clc14_8p","clc14p","clc3_100p","clc3_10p","clc3_12p","clc3_15p","clc3_18p","clc3_1p","clc3_20p","clc3_25p","clc3_2p","clc3_30p","clc3_35p","clc3_3p","clc3_40p","clc3_4p","clc3_50p","clc3_5p","clc3_60p","clc3_6p","clc3_70p","clc3_7p","clc3_80p","clc3_8p","clc3p","clc5_100p","clc5_10p","clc5_12p","clc5_15p","clc5_18p","clc5_1p","clc5_20p","clc5_25p","clc5_2p","clc5_30p","clc5_35p","clc5_3p","clc5_40p","clc5_4p","clc5_50p","clc5_5p","clc5_60p","clc5_6p","clc5_70p","clc5_7p","clc5_80p","clc5_8p","clc5p","clc7_10p","clc7_1p","clc7_2p","clc7_3p","clc7_4p","clc7_5p","clc7_6p","clc7_7p","clc7_8p","clc7p","MAJRDS_EU_100p","MAJRDS_EU_10p","MAJRDS_EU_1p","MAJRDS_EU_20p","MAJRDS_EU_2p","MAJRDS_EU_3p","MAJRDS_EU_4p","MAJRDS_EU_50p","MAJRDS_EU_5p","MAJRDS_EU_7p","MAJRDS_EUp","ROADS_EU_100p","ROADS_EU_10p","ROADS_EU_1p","ROADS_EU_20p","ROADS_EU_2p","ROADS_EU_3p","ROADS_EU_4p","ROADS_EU_50p","ROADS_EU_5p","ROADS_EU_7p","ROADS_EUp","no2_10MACC","no2_10SAT","XY","RES","RES_1","RES_2","RES_3","RES_4","RES_5","RES_6","RES_7","RES_8","RES_10","RES_12","RES_15","RES_18","RES_20","RES_25","RES_30","RES_35","RES_40","RES_50","RES_60","RES_70","RES_80","RES_100","REGION","strata_run5","pop2011","DEHM_NO2_2010","PREDNO2LURFULL","climate_zone","zone.name","zoneID","index","nfold","x_trun","y_trun","alt_t","df_type","res"
25.1242584271665,"AT2M226","AT",8,"NO2","2010",19.607,34,"AT","Background",417,19.607,4658090.859,2620540.746,4403,123,155,185,199,5,210,297,12,403,524,24,649,33,1094,47,1626,59,2223,75,3037,95,1,-13393,-48,-93,-230,-403,0,-547,-844,0,-1110,-1589,0,-2105,0,-3162,0,-4511,0,-6310,0,-8089,-6,0,320,0,0,0,0,0,0,0,0,0,0,0,15,0,105,0,197,0,230,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87053,0,0,33,0,0,0,35634,0,0,0,418118,4279,576,8482,871,1269,1681,113929,2192,3071,219,16.9878521,0.720844805,1.22e+13,1,5,12,24,33,47,59,75,95,123,155,185,199,210,297,403,524,633,921,1296,1762,2485,3802,3,5,706,4.189955765,28.5153,6,"Continental",3,13,2,0.694847059281237,0.303376132298183,-0.455491997388921,"train",-5.51725842716648
29.3042886545354,"AT10001","AT",8,"NO2","2010",20.133,35,"AT","Background",163,20.133,4809115.498,2768940.467,2742,186,241,365,456,5,505,593,13,619,710,26,842,39,980,58,1150,77,1408,100,2030,126,1,-8692,0,0,0,-5,0,-30,-192,0,-480,-838,0,-1296,0,-2538,0,-4185,0,-5596,0,-6643,0,0,115,6,19,47,61,0,63,63,0,63,63,0,63,0,63,0,63,0,65,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,122886,4350,154,15530,529,1122,1582,58187,2011,2944,0,262848,9943,278,33200,885,1497,2060,93638,2907,5976,0,10.10250187,1.332937241,1.33e+13,1,5,13,26,39,58,77,100,126,180,222,318,395,442,530,556,638,746,884,1049,1281,1853,2534,3,4,610,8.031200356,25.85406,8,"Continental",3,14,4,0.747329640693054,0.346040045579439,-0.287394972479495,"train",-9.17128865453542
34.4029444026189,"AT4S165","AT",8,"NO2","2010",53.113,37,"AT","Traffic",278,53.113,4651989.692,2798142.343,4343,17,51,128,222,0,290,458,0,638,757,0,915,0,1436,0,2010,0,2644,0,3218,0,0,-4939,-28,-31,-36,-42,-3,-48,-80,-7,-112,-237,-10,-489,-12,-1206,-15,-1798,-17,-2495,-20,-3119,-23,0,568,0,6,27,63,0,76,80,0,80,85,0,142,0,394,0,465,0,517,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125073,4148,200,17442,528,1001,1404,59538,1811,2626,0,503398,6070,200,29539,528,1001,1471,146308,2394,3921,0,20.03948975,2.011896133,1.3e+13,0,0,0,0,0,0,0,0,0,17,45,101,159,214,345,502,588,642,806,1273,1811,2339,3240,3,1,197,9.278928629,27.35674,6,"Continental",3,15,4,0.692726842368918,0.35443538687064,-0.373007653984701,"train",18.7100555973811
20.4494784062219,"AT0ENK1","AT",8,"NO2","2010",13.297,38,"AT","Background",525,13.297,4592865.614,2815451.434,982,0,1,14,32,0,44,59,0,59,59,0,69,0,191,0,385,0,440,0,538,0,0,-6975,-77,-93,-141,-209,0,-282,-538,-1,-808,-1122,-6,-1315,-13,-1968,-24,-2982,-36,-3766,-48,-4682,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40962,0,0,0,0,0,0,9197,0,0,0,429749,4500,146,16993,421,999,1608,105753,2262,3098,0,13.86670589,1.72309649,1.29e+13,0,0,0,0,0,0,0,0,0,0,1,14,32,44,59,59,59,69,191,385,440,538,982,3,2,63,8.497094784,17.27724,6,"Continental",3,16,5,0.672180630455553,0.359411633135964,-0.510460874914124,"train",-7.1524784062219
35.6041470737907,"AT81919","AT",8,"NO2","2010",56.615,39,"AT","Traffic",461,56.615,4290438.494,2680672.956,5459,160,209,342,478,5,558,818,13,1155,1418,29,1650,48,2168,66,2834,77,3468,92,4141,113,1,-15842,-143,-202,-309,-435,0,-549,-821,0,-1151,-1609,0,-2159,-1,-3656,-15,-5300,-36,-7135,-57,-9326,-81,0,281,0,0,0,0,0,0,0,0,0,0,0,26,0,28,0,31,0,75,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147926,3771,438,14782,583,1018,1373,42586,1797,2480,216,384203,8567,629,32305,892,1478,2031,131048,3058,5043,217,8.8990345,1.296385288,1.15e+13,1,5,13,29,48,66,77,92,113,160,209,342,478,558,818,1155,1418,1624,2138,2766,3356,3970,5117,3,2,2770,5.292417772,33.56262,6,"Continental",3,17,5,0.567084163735699,0.320663734832491,-0.478649361648061,"train",21.0108529262093
26.6876769894785,"AT60198","AT",8,"NO2","2010",22.445,46,"AT","Background",273,22.445,4782727.529,2678210.85,1520,209,248,297,347,5,379,424,13,519,659,29,719,49,782,78,960,102,1051,122,1208,146,1,-10399,0,0,-1,-34,0,-86,-282,0,-428,-679,0,-1020,0,-2042,0,-3423,0,-4960,0,-6654,0,0,66,4,10,21,28,0,28,28,0,28,28,0,28,0,28,0,28,0,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39581,1643,0,4008,0,0,0,11843,11,899,0,330023,9472,410,20467,905,1722,2536,76281,3941,6722,89,11.43689251,1.116022587,1.28e+13,1,5,13,29,49,78,102,122,146,205,238,276,319,351,396,491,631,691,750,890,969,1081,1355,3,5,2199,5.899116702,25.0215,8,"Continental",3,19,1,0.738159555993596,0.319955896056479,-0.369697848936612,"train",-4.24267698947854
25.8928179923752,"AT60191","AT",8,"NO2","2010",20.11,49,"AT","Industrial",379,20.11,4724892.823,2684369.995,3727,139,190,280,396,1,476,666,5,871,1083,13,1213,22,1336,34,1392,49,1747,63,2290,86,0,-18900,-109,-160,-263,-363,0,-468,-729,0,-1071,-1545,0,-2229,-2,-4327,-12,-6809,-23,-9442,-38,-12314,-57,0,184,4,14,44,55,0,65,70,0,70,70,0,70,0,70,0,70,0,77,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101721,5532,0,11781,0,0,0,38755,186,3115,0,352463,9323,100,28714,241,539,641,104212,1263,5414,0,14.08594799,1.281735539,1.27e+13,0,1,5,13,22,34,49,63,86,135,176,236,341,411,596,801,1013,1141,1226,1261,1609,2128,3352,3,4,384,5.922247132,22.32359,6,"Continental",3,20,5,0.718061413821752,0.321726608470195,-0.434500357274855,"train",-5.78281799237523
44.3647022928287,"AT60164","AT",8,"NO2","2010",51.298,50,"AT","Traffic",359,51.298,4732553.366,2675269.95,11705,286,407,675,969,5,1213,1880,13,2513,3214,29,4008,49,5584,81,7151,111,8455,141,9607,179,1,-10875,0,0,0,0,0,0,-2,0,-86,-325,0,-638,0,-1438,0,-2490,0,-4044,0,-6166,0,0,780,40,60,81,115,0,136,215,0,294,369,0,466,0,577,0,703,4,768,10,768,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216272,6625,255,14422,656,982,1103,97940,1457,2287,0,602377,13497,452,50291,1301,2055,2489,236458,3801,5847,0,14.37754822,1.46155405,1.27e+13,1,5,13,29,49,81,107,131,163,246,347,594,854,1073,1623,2125,2742,3427,4889,6261,7361,8373,10238,3,1,1730,5.922247132,34.71184,6,"Continental",3,21,1,0.720723529581924,0.319110407252838,-0.423033945187295,"train",6.93329770717129
32.6467238084342,"AT60138","AT",8,"NO2","2010",24.359,54,"AT","Background",359,24.359,4731966.115,2679683.868,10424,300,405,624,825,5,996,1424,13,1865,2358,29,2864,49,3976,81,5310,112,6749,146,8197,192,1,-13036,-12,-18,-36,-86,0,-134,-330,0,-633,-1054,0,-1550,0,-2621,0,-3968,-1,-5642,-3,-7698,-5,0,837,47,56,76,94,0,102,116,0,140,165,0,221,0,241,2,260,10,395,21,604,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,182886,6872,0,18702,0,0,0,70660,725,3393,0,528952,12969,143,41652,390,698,968,188396,2237,6331,0,14.37754822,1.46155405,1.27e+13,1,5,13,29,49,79,102,125,161,242,331,523,701,858,1258,1664,2118,2553,3618,4882,6160,7388,9367,3,3,3939,5.922247132,28.19505,6,"Continental",3,22,5,0.720519453951479,0.320379378740882,-0.423033945187295,"train",-8.28772380843423
29.8396570352474,"AT60171","AT",8,"NO2","2010",32.876,56,"AT","Traffic",363,32.876,4736186.749,2675970.82,11491,299,418,680,974,5,1198,1795,13,2426,3159,29,3978,49,5661,80,7242,111,8469,145,9556,187,1,-10951,0,0,-3,-9,0,-30,-79,0,-197,-303,0,-437,0,-974,0,-2008,0,-3556,0,-5662,0,0,773,1,11,23,42,0,64,112,0,130,147,0,248,0,523,0,639,0,751,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,0,0,0,0,-1,-2,-4,-10,0,216254,2048,0,10670,0,295,644,95110,842,1254,0,595644,7229,201,35569,405,839,1290,223737,1591,2867,38,14.37754822,1.46155405,1.27e+13,1,5,13,29,49,80,111,145,187,298,407,636,901,1103,1652,2265,2981,3697,5054,6485,7524,8417,10065,3,1,3459,5.922247132,28.04957,6,"Continental",3,23,5,0.721986166727495,0.319311902624258,-0.425351956759314,"train",3.03634296475261
35.0797296262229,"AT60170","AT",8,"NO2","2010",34.913,60,"AT","Background",340,34.913,4733902.633,2673852.502,11882,280,373,590,853,5,1094,1755,13,2515,3386,29,4228,49,5989,81,7553,112,8940,146,9967,189,1,-10369,0,0,0,0,0,0,0,0,-9,-35,0,-130,0,-709,0,-1819,0,-3510,0,-5626,0,0,812,22,32,61,109,0,155,236,0,302,442,0,559,0,687,0,727,0,748,2,768,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224733,3676,0,27237,0,0,233,116462,1638,2405,0,611184,8102,100,50665,409,875,1620,252824,3575,5210,0,14.37754822,1.46155405,1.27e+13,1,5,13,29,49,81,112,144,182,258,341,523,707,888,1455,2149,2880,3593,5059,6437,7713,8605,10423,3,2,1457,5.922247132,29.81547,6,"Continental",3,24,4,0.72119241343851,0.318702900566537,-0.41184526120139,"train",-0.166729626222882
33.1819229403306,"AT60139","AT",8,"NO2","2010",31.434,62,"AT","Background",365,31.434,4731409.973,2676764.886,11444,313,423,653,889,5,1073,1553,13,2084,2698,29,3389,49,4713,81,6120,113,7732,149,9172,197,1,-11343,0,-2,-22,-86,0,-150,-372,0,-653,-937,0,-1221,0,-1985,0,-3414,0,-4909,0,-6642,0,0,838,84,102,126,147,1,152,181,3,201,254,5,328,10,430,17,543,23,658,33,743,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207378,0,0,12670,0,0,0,93361,0,0,0,585007,8789,100,44191,400,833,1517,226802,2769,5111,0,14.37754822,1.46155405,1.27e+13,1,4,10,24,39,64,90,116,148,219,305,498,706,878,1319,1829,2390,2983,4150,5425,6890,8146,10074,3,3,6104,5.922247132,27.71244,6,"Continental",3,25,1,0.720326189011501,0.319540191213585,-0.426506238275716,"train",-1.74792294033061
16.1255665402558,"AT4S108","AT",8,"NO2","2010",7.374,68,"AT","Background",902,7.374,4658755.875,2834665.523,1222,29,29,29,29,1,29,29,3,81,191,6,244,9,303,12,564,15,935,18,1066,20,0,-15701,-107,-165,-270,-437,0,-579,-959,0,-1321,-1706,0,-2181,-6,-3564,-15,-4981,-26,-6526,-35,-8965,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41036,1975,0,4211,0,0,310,11440,584,1135,0,276778,3144,0,10973,0,0,310,82210,663,1471,0,9.504070282,1.20337534,1.32e+13,0,1,3,6,9,12,15,18,20,29,29,29,29,29,29,81,191,244,303,564,935,1066,1222,3,3,115,5.621019781,13.56247,5,"Alpine",1,27,2,0.695078159031525,0.36493555340583,-0.667771945126577,"train",-8.75156654025584
